,cib_contiguitycat,sca_contiguitycat,scb_contiguitycat,scc_contiguitycat,scd_contiguitycat,sce_contiguitycat,scy_contiguitycat,sla_contiguitycat,slb_contiguitycat,slc_contiguitycat,sld_contiguitycat,sle_contiguitycat,slf_contiguitycat,slg_contiguitycat,slh_contiguitycat,sli_contiguitycat,slj_contiguitycat,slk_contiguitycat,sls_contiguitycat,ssa_contiguitycat,id
138,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,EOC,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,529
139,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,530
140,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,531
141,Absent,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,532
142,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,533
143,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,534
144,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,535
145,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,536
146,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,537
147,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,538
148,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,539
149,Contiguous,Contiguous,Contiguous,EOC,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,540
150,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,541
151,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,542
152,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,543
153,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,544
154,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,545
155,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,546
156,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,547
157,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,548
158,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,549
159,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Contiguous,Absent,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,550
160,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,551
161,Absent,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,552
162,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,553
163,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,554
164,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,555
165,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,556
166,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,557
167,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,558
168,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,559
169,Contiguous,Contiguous,Contiguous,EOC,Absent,Contiguous,Contiguous,Absent,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,560
170,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,561
171,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,562
172,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,563
173,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,564
174,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,EOC,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,565
175,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,566
176,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,567
177,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,569
178,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,570
179,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Contiguous,Absent,Contiguous,Absent,571
180,Contiguous,Contiguous,Contiguous,EOC,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,572
181,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,573
182,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,574
183,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,575
184,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,576
185,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,577
186,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,"Non-contiguous (multiple contigs, not EOC-adjacent)",Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,578
187,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,579
188,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,580
189,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,581
190,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,582
191,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,583
192,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,584
193,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Contiguous,Absent,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,585
194,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,586
195,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,587
196,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,588
197,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,589
198,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,590
199,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,591
200,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,592
201,Contiguous,Absent,Contiguous,EOC,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,593
202,Contiguous,Contiguous,Contiguous,EOC,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,594
203,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,595
204,Absent,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,596
205,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,"Non-contiguous (multiple contigs, not EOC-adjacent)",Absent,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,597
206,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,598
207,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,599
208,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,600
209,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,601
210,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,602
211,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,603
212,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,604
213,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,605
214,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,606
215,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,607
216,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,608
217,Contiguous,Contiguous,Contiguous,EOC,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,609
218,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,610
219,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,611
220,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,612
221,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,613
222,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,614
223,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,615
224,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,616
225,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,617
226,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,618
227,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,619
228,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,620
229,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,621
230,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,622
231,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,623
232,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,624
233,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,625
234,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,626
235,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,627
236,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,628
237,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,629
238,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,630
239,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,631
240,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,632
241,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,633
242,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,634
243,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,635
244,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,636
245,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,637
246,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,638
247,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,639
248,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,640
249,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,641
250,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,642
251,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,643
252,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,644
253,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,645
254,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,646
